step,x,y,speed,action,progress,on_track
2164,201.82371424964091,380.04901893279236,9.048218030385291,"[True, False, False, False, False]",1615.1127690037422,True
2165,203.02833323907115,380.3200472365719,9.260490423132923,"[True, False, False, False, False]",1617.213881589892,True
2166,204.26439624371844,380.58119001275907,9.475107423240653,"[True, False, False, False, False]",1619.3161261528421,True
2167,205.5318546714152,380.83301435859164,9.691748198803653,"[True, False, False, False, False]",1619.3161261528421,True
2168,206.83066115946494,381.07605851083775,9.91013331774291,"[True, False, False, False, False]",1621.4190865406517,True
2169,208.1607695131763,381.31083331194924,10.13001942207135,"[True, False, False, False, False]",1623.522503215186,True
2170,209.52213464751878,381.5378236017346,10.351194552424133,"[True, False, False, False, False]",1623.522503215186,True
2171,210.9147125317417,381.7574895383346,10.573474058334057,"[True, False, False, False, False]",1625.6262141953223,True
2172,212.3384601368055,381.97026785209243,10.796697030682308,"[True, False, False, False, False]",1627.7301218683797,True
2173,213.79333538548295,382.1765730357274,11.020723196006754,"[True, False, False, False, False]",1627.7301218683797,True
2174,215.27929710499424,382.3767984740474,11.245430216878843,"[True, False, False, False, False]",1629.8341769931876,True
2175,216.79630498204762,382.57131751627225,11.470711347675456,"[True, False, False, False, False]",1631.9383679035898,True
2176,218.34431952016297,382.7604844938829,11.696473400322777,"[True, False, False, False, False]",1631.9383679035898,True
2177,219.9233019991627,382.9446356867639,11.922634979695362,"[True, False, False, False, False]",1634.042711567744,True
2178,221.53321443671973,383.1240902402655,12.149124953149762,"[True, False, False, False, False]",1636.1472402530599,True
2179,223.1740195518579,383.2991510356795,12.375881123073304,"[True, False, False, False, False]",1638.2519854215025,True
2180,224.8456807303059,383.4701055164943,12.602849075300258,"[True, False, False, False, False]",1638.2519854215025,True
2181,226.5481619916104,383.6372264726769,12.829981179788335,"[True, False, False, False, False]",1640.3569612886906,True
2182,228.2814279579191,383.8007727851124,13.057235723076484,"[True, False, False, False, False]",1642.462152496276,True
2183,230.04544382434867,383.9609901322267,13.284576154789493,"[True, False, False, False, False]",1644.5675119860696,True
2184,231.84017533085733,384.1181116607126,13.511970432850747,"[True, False, False, False, False]",1646.672968533996,True
2185,233.66558873554555,384.27235862218254,13.73939045414752,"[True, False, False, False, False]",1648.7784480250502,True
2186,235.5216507893122,384.42394097747984,13.966811559199263,"[True, False, False, False, False]",1650.8838988710925,True
2187,237.4083287117974,384.5730579702908,14.194212100941492,"[True, False, False, False, False]",1650.8838988710925,True
2188,239.32559016854677,384.719898671617,14.421573069087287,"[True, False, False, False, False]",1652.9893131375316,True
2189,241.27340324933485,384.8646424965887,14.648877762692523,"[True, False, False, False, False]",1655.0947364142012,True
2190,243.251736447589,385.007459695024,14.876111504554519,"[True, False, False, False, False]",1657.200269865878,True
2191,245.2605586408577,385.1485118170674,15.103261391938752,"[True, False, False, False, False]",1659.30605669006,True
2192,247.2998390722704,385.28795215517397,15.330316078873347,"[True, False, False, False, False]",1661.4122623130866,True
2193,249.36954733293825,385.4259261636409,15.557265585893251,"[True, False, False, False, False]",1663.519052054073,True
2194,251.46965334524833,385.5625718568265,15.784101133669337,"[True, False, False, False, False]",1665.6265671965705,True
2195,253.60012734700555,385.6980201871398,16.01081499743461,"[True, False, False, False, False]",1667.7348990488304,True
2196,255.7609398763794,385.8323954038283,16.23740037953133,"[True, False, False, False, False]",1669.844067271825,True
2197,257.95206175761484,385.9658153935392,16.463851297757664,"[True, False, False, False, False]",1671.9540063974641,True
2198,260.17346408746795,386.09839200357993,16.69016248749913,"[True, False, False, False, False]",1674.064564527636,True
2199,262.4251182223301,386.2302313487574,16.916329315894895,"[True, False, False, False, False]",1676.1755157923972,True
2200,264.7069957660056,386.36143410262935,17.142347706517867,"[True, False, False, False, False]",1678.2865856440521,True
2201,267.01906855810887,386.4920957739604,17.36821407324559,"[True, False, False, False, False]",1680.3974830731843,True
2202,269.3613086630511,386.622306969134,17.593925262170433,"[True, False, False, False, False]",1684.617734638733,True
2203,271.73368835958485,386.7521536412338,17.819478500546083,"[True, False, False, False, False]",1686.7267432616047,True
2204,274.13618013087944,386.8817173264717,18.044871351896074,"[True, False, False, False, False]",1688.834928707799,True
2205,276.5687566550998,387.01107536860525,18.270101676521907,"[True, False, False, False, False]",1690.942353150445,True
2206,279.0313907964626,387.14030113195474,18.49516759674527,"[True, False, False, False, False]",1693.0491620316193,True
2207,281.52405559674673,387.26946420359883,18.720067466303124,"[True, False, False, False, False]",1695.1555619805274,True
2208,284.04672426723374,387.39863058529875,18.94479984338783,"[True, False, False, False, False]",1699.3681213008235,True
2209,286.59937018105705,387.52786287567267,19.169363466888107,"[True, False, False, False, False]",1701.474788588567,True
2210,289.18196686593905,387.6572204431155,19.39375723544227,"[True, False, False, False, False]",1703.5820240013115,True
2211,291.7944879972965,387.7867595899344,19.61798018896351,"[True, False, False, False, False]",1705.6900112651695,True
2212,294.4369073916954,387.9165337081463,19.842031492339203,"[True, False, False, False, False]",1709.90867910657,True
2213,297.1091990006373,388.0465934273607,20.065910421043064,"[True, False, False, False, False]",1712.019405778112,True
2214,299.81133690466106,388.17698675514987,20.289616348430965,"[True, False, False, False, False]",1714.1309842779779,True
2215,302.5432953077427,388.3077592102887,20.513148734519568,"[True, False, False, False, False]",1716.2432988736437,True
2216,305.3050485319798,388.4389539492253,20.736507116071213,"[True, False, False, False, False]",1720.4695857747656,True
2217,308.09657101254464,388.57061188612744,20.95969109783013,"[True, False, False, False, False]",1722.583294051471,True
2218,310.917837292893,388.7027718068301,21.182700344773764,"[True, False, False, False, False]",1724.6972336597205,True
2219,313.7688220202158,388.83547047699494,21.405534575259495,"[True, False, False, False, False]",1728.925512483467,True
2220,316.64949994112084,388.9687427447747,21.628193554961424,"[True, False, False, False, False]",1731.0397566799015,True
2221,319.5598458975333,389.1026216382628,21.850677091504586,"[True, False, False, False, False]",1733.154033559546,True
2222,322.4998348228037,389.237138457992,22.072985029714935,"[True, False, False, False, False]",1737.3826325174057,True
2223,325.46944173801256,389.3723228647342,22.29511724741335,"[True, False, False, False, False]",1739.4969414247946,True
2224,328.4686417484626,389.5082029628403,22.517073651690268,"[True, False, False, False, False]",1743.72556668276,True
2225,331.4974100403476,389.6448053793459,22.73885417560515,"[True, False, False, False, False]",1745.839879700667,True
2226,334.5557218775905,389.78215533905853,22.96045877526164,"[True, False, False, False, False]",1747.9541927185742,True
2227,337.64355259884076,389.9202767358309,23.181887427214924,"[True, False, False, False, False]",1752.1828187543883,True
2228,340.76087761462395,390.0591922002125,23.4031401261731,"[True, False, False, False, False]",1754.2971317722954,True
2229,343.9076724046349,390.1989231636655,23.624216882958564,"[True, False, False, False, False]",1758.5257578081096,True
2230,347.0839125151683,390.33948991951746,23.845117722699822,"[True, False, False, False, False]",1760.6400708260167,True
2231,350.2895735566782,390.48091168081856,24.065842683227075,"[True, False, False, False, False]",1764.8686968618308,True
2232,353.52463120146143,390.62320663525895,24.286391813648457,"[True, False, True, False, False]",1766.983009879738,True
2233,356.78846583471255,390.7501789671527,24.497276172118138,"[True, False, True, False, False]",1771.211635915552,True
2234,360.07805877002113,390.8465013097086,24.682521278144172,"[True, False, False, False, False]",1775.4402613246268,True
2235,363.3935597281946,390.9135464635097,24.87134079953714,"[True, False, False, False, False]",1777.5545708411976,True
2236,366.7351096576293,390.95261763824476,25.063337565606307,"[True, False, False, False, False]",1781.7831723883226,True
2237,370.1028411808825,390.96495198780735,25.258155828864215,"[True, False, False, False, False]",1783.8974525251394,True
2238,373.496879018557,390.95172396581273,25.45547711411922,"[True, False, False, False, False]",1788.1258999834392,True
2239,376.91734039165283,390.91404851065414,25.65501644450565,"[True, False, False, False, False]",1790.240008674146,True
2240,380.3643354034776,390.8529840687586,25.856518919133087,"[True, False, False, False, False]",1794.4677231794612,True
2241,383.83796740215575,390.769535464261,26.059756616584906,"[True, False, False, False, False]",1798.694141243421,True
2242,387.3383333247216,390.66465662289954,26.26452579871639,"[True, False, False, False, False]",1800.8065488258585,True
2243,390.8655240237312,390.53925315753645,26.4706443899115,"[True, False, False, False, False]",1805.0290763902103,True
2244,394.4196245772821,390.39418482233526,26.677949708005578,"[True, False, False, False, False]",1809.247958549473,True
2245,398.00071458328307,390.23026784226533,26.88629642435424,"[True, False, False, False, False]",1813.4633269464316,True
2246,401.6088684387744,390.04827712426794,27.095554731934932,"[True, False, False, False, False]",1815.5700353508837,True
2247,405.2441556050576,389.84894835609504,27.305608701840058,"[True, False, False, False, False]",1819.7826170057508,True
2248,408.90664085935623,389.6329799985274,27.516354810006785,"[True, False, False, False, False]",1823.9957103598886,True
2249,412.59638453369143,389.4010351763878,27.72770061749244,"[True, False, False, False, False]",1826.1029781746313,True
2250,416.3134427416217,389.15374347349103,27.939563589018665,"[True, False, False, False, False]",1830.3195513899961,True
2251,420.05786759346375,388.8917026364107,28.151870035855413,"[True, False, False, False, False]",1834.5386669311572,True
2252,423.8297074005793,388.61548019169425,28.36455417038555,"[True, False, False, False, False]",1838.758890415627,True
2253,427.62900686928333,388.3256149809243,28.5775572608763,"[True, False, False, False, False]",1840.8686929019545,True
2254,431.4558072849013,388.02261861779823,28.79082687608303,"[True, False, False, False, False]",1845.0860808592433,True
2255,435.31014668647515,387.70697687118866,29.004316210323253,"[True, False, False, False, False]",1849.2986901608167,True
2256,439.1920600325938,387.3791509779444,29.217983480587353,"[True, False, False, False, False]",1853.5051424525527,True
2257,443.10157935879863,387.03957888900123,29.431791388100034,"[True, False, False, False, False]",1857.7055228653546,True
2258,447.0387339269919,386.68867645219046,29.645706637517677,"[True, False, False, False, False]",1861.9020028700763,True
2259,451.00355036725466,386.32683853496064,29.859699507646347,"[True, False, False, False, False]",1866.0985312176701,True
2260,454.9960528124597,385.9544400900653,30.073743468198025,"[True, False, False, False, False]",1870.2990594110918,True
2261,458.9366744217295,385.5792815044998,29.688295640486334,"[True, False, False, False, True]",1872.4016062792298,True
2262,462.82552889247376,385.2019745452467,29.30336443195927,"[True, False, False, False, True]",1876.611707145683,True
2263,466.66272539069075,384.823091069824,28.918924046903697,"[True, False, False, True, True]",1880.8280257274512,True
2264,470.4497018469685,384.4618731582349,28.531235245395028,"[True, False, False, False, True]",1885.0492973702324,True
2265,474.26601868700897,384.10971234603517,28.74398014704923,"[True, False, False, False, False]",1889.2738135191623,True
2266,478.1116309190203,383.76608794818804,28.95700481879524,"[True, False, False, False, False]",1893.4997319281651,True
2267,481.98649468039366,383.43050577892404,29.17026108189994,"[True, False, False, False, False]",1895.6126541749866,True
2268,485.84799191945683,383.1047324571224,29.06411045649911,"[False, False, True, False, False]",1899.8373681683381,True
2269,489.6947654472578,382.77216341716786,28.958420479277322,"[False, False, True, False, False]",1904.0593689615912,True
2270,493.44326895963724,382.42452460111764,28.234418485988844,"[False, False, False, False, True]",1908.2777668977442,True
2271,497.1358952650826,382.05649020144864,27.831911221547998,"[True, False, False, False, True]",1912.4926130655829,True
2272,500.81072055285597,381.66992423426495,27.713260283187317,"[False, False, False, False, False]",1914.5989597180971,True
2273,504.46799192154026,381.2659642096082,27.59634918013007,"[False, False, True, False, False]",1918.8102328207358,True
2274,508.10205861829576,380.83150664686445,27.449584146739962,"[False, False, True, False, False]",1923.0204722866465,True
2275,511.6260844031214,380.3648725835771,26.66089666185138,"[False, False, True, True, True]",1925.1253993198588,True
2276,515.0415978064613,379.8704938386272,25.88330535387004,"[False, False, True, True, True]",1929.3348159772565,True
2277,518.3500467991187,379.35252860156277,25.1156207013694,"[False, False, True, False, True]",1933.5428635537912,True
2278,521.5439725188642,378.8040433095826,24.305089303596755,"[False, False, True, False, True]",1935.645856786281,True
2279,524.6153778416658,378.22081910149313,23.447165367657288,"[False, False, True, False, True]",1939.848376626723,True
2280,527.55616558455,377.60123223205983,22.54011478692572,"[False, False, True, False, True]",1941.9472637730773,True
2281,530.4367564562203,376.92958458918855,22.183922801086503,"[False, False, True, False, False]",1944.0440981081279,True
2282,533.2479778338446,376.2055751408619,21.77217229594691,"[False, False, True, False, False]",1948.2297093295974,True
2283,535.9810178664578,375.4307272691207,21.305673158497264,"[False, False, True, False, False]",1950.3169729373203,True
2284,538.6276990550324,374.6082429395544,20.786506452058187,"[False, False, True, False, False]",1954.4734369315042,True
2285,541.1807176179476,373.7428197178124,20.21783714598918,"[False, False, True, False, False]",1956.5379977914338,True
2286,543.6338440744157,372.8404375004283,19.60374768046158,"[False, False, True, False, False]",1958.5892788756034,True
2287,545.9820817515948,371.908122272327,18.94909081883288,"[False, False, True, False, False]",1962.6374078385884,True
2288,548.2217812158918,370.953694434069,18.259359877081835,"[False, False, True, False, False]",1966.592831517639,True
2289,550.3664110497068,369.9496854654451,17.76007464062592,"[True, False, True, False, False]",1970.4511710427066,False
2290,552.0027431584226,369.1132023913713,13.783046726195082,"[True, False, True, False, False]",1974.2415547168887,True
2291,553.5575308077468,368.24372639779625,13.360430906470365,"[True, False, True, True, False]",1976.1281375973094,True
2292,555.0349492080097,367.341369970754,12.983910778762757,"[True, False, True, False, False]",1979.9213618397735,True
2293,556.4327709302652,366.4126312474124,12.586736732318192,"[True, False, True, False, False]",1981.840006786576,True
2294,557.7496930096257,365.4640954747555,12.172210891014881,"[True, False, True, False, False]",1983.7784994789163,True
2295,558.9853037431016,364.5023007047149,11.743627947535362,"[True, False, True, False, False]",1985.7384092751795,True
2296,560.1400311150843,363.533614914583,11.304237914519076,"[True, False, True, False, False]",1987.7196763157747,True
2297,561.2150754439359,362.56412687727914,10.857211391294708,"[True, False, True, True, False]",1989.7209668350163,True
2298,562.2138720051805,361.59241997427335,10.45116018826608,"[True, False, False, True, False]",1991.7400535960276,True
2299,563.1425390226824,360.6103974101569,10.13691173153407,"[True, False, False, True, False]",1991.7400535960276,True
2300,564.0082335553793,359.61091414857844,9.917013262272103,"[True, False, False, True, False]",1993.774174967538,True
2301,564.81898153449,358.5879208766812,9.789805820282025,"[True, False, False, False, False]",1993.774174967538,True
2302,565.5773457377605,357.5410644554218,9.695108845381696,"[True, False, True, False, False]",1995.820344367414,True
2303,566.2802241393289,356.475075173449,9.576449227809439,"[True, False, True, False, False]",1997.8755851911096,True
2304,566.9252073113795,355.39494740631795,9.435343651003178,"[True, False, False, False, False]",1997.8755851911096,True
2305,567.5147521466216,354.29990922102434,9.32739435081771,"[True, False, False, False, False]",1999.9370999222808,True
2306,568.0511911149629,353.18922909089486,9.250808770039571,"[True, False, False, False, False]",1999.9370999222808,True
2307,568.5367385838775,352.062213841992,9.203694041817002,"[True, False, False, False, False]",2002.0023988970993,True
2308,568.9734968177007,350.91820670384203,9.1840863666973,"[True, False, False, False, False]",2002.0023988970993,True
2309,569.3634616721583,349.75658545918697,9.18998385938302,"[True, False, False, False, False]",2004.0693945852147,True
2310,569.7085279996154,348.57676068772963,9.219380183613932,"[True, False, False, False, False]",2004.0693945852147,True
2311,570.0104947797379,347.37817409909746,9.270296556987121,"[True, False, False, False, False]",2006.1364503028567,True
2312,570.2710699895171,346.1602969504925,9.340810223627036,"[True, False, True, False, False]",2008.2024114789208,True
2313,570.4862204087275,344.9277167580236,9.384126459005696,"[True, False, True, False, False]",2008.2024114789208,True
2314,570.6526332965376,343.68543181573364,9.40036107804772,"[True, False, False, False, False]",2010.2666026577476,True
2315,570.7720622343271,342.43255352072396,9.43918218107084,"[True, False, False, False, False]",2010.2666026577476,True
2316,570.8461722993699,341.1682395164066,9.498631424211414,"[True, False, False, False, False]",2012.3287985597242,True
2317,570.87654456038,339.89169134230735,9.576820791406332,"[True, False, False, False, False]",2012.3287985597242,True
2318,570.8646803446852,338.60215220325983,9.671952865355653,"[True, False, False, False, False]",2014.3891685401695,True
2319,570.8120052886273,337.2989048519247,9.782335764860306,"[True, False, False, False, False]",2014.3891685401695,True
2320,570.7198731822033,335.9812695788783,9.906392929660397,"[True, False, False, False, False]",2016.448205641637,True
2321,570.5895696183989,334.6486023048049,10.042668264441014,"[True, False, True, False, False]",2016.448205641637,True
2322,570.4167363252063,333.3061878596462,10.151210213645577,"[True, False, True, False, False]",2018.50665034852,True
2323,570.1978683109273,331.95975243070956,10.23081257395116,"[True, False, True, False, False]",2020.56541184677,True
2324,569.9303475023171,330.615333179465,10.280830023461212,"[True, False, False, False, False]",2020.56541184677,True
2325,569.6156064098366,329.271673700496,10.350224863641392,"[True, False, False, False, False]",2022.62548180305,True
2326,569.2550056036563,327.9275823369683,10.437172394364028,"[True, False, False, False, False]",2022.62548180305,True
2327,568.8498373675585,326.58192889066305,10.539953888022538,"[True, False, True, False, False]",2024.6878518918184,True
2328,568.397603166705,325.2411084590353,10.612739049318632,"[True, False, True, False, False]",2026.7534245512893,True
2329,567.8967619162008,323.9116676628356,10.654897083987601,"[True, False, False, False, False]",2026.7534245512893,True
2330,567.3485671656993,322.592064873777,10.717048639993584,"[True, False, False, False, False]",2028.82293241665,True
2331,566.754209757082,321.2808375491236,10.797337760665632,"[True, False, False, False, False]",2028.82293241665,True
2332,566.1148210092359,319.97659821352806,10.894013246527129,"[True, False, False, False, False]",2030.8968545420155,True
2333,565.4314757410439,318.6780306449921,11.005437965650477,"[True, False, False, False, False]",2032.9753881985005,True
2334,564.7051951408077,317.38388625458066,11.130094036443948,"[True, False, False, False, False]",2032.9753881985005,True
2335,563.9369494899062,316.09298065004725,11.266584425721293,"[True, False, False, False, False]",2035.0584565988786,True
2336,563.1276607480905,314.80419037402714,11.413631594704377,"[True, False, False, False, False]",2037.145733704458,True
2337,562.2782050074487,313.5164498079315,11.570073840489144,"[True, False, False, False, False]",2037.145733704458,True
2338,561.389414821708,312.22874823312367,11.734859942784837,"[True, False, False, False, False]",2039.236724849046,True
2339,560.4620814172102,310.94012704138845,11.907042656023519,"[True, False, False, False, False]",2041.330838450068,True
2340,559.4969567915699,309.64967708711,12.085771501964855,"[True, False, False, False, False]",2041.330838450068,True
2341,558.4947557057209,308.35653617395934,12.27028522989303,"[True, False, False, False, False]",2043.4274432918533,True
2342,557.4561575747682,307.05988666925913,12.459904228393714,"[True, False, False, False, False]",2045.5259082593482,True
2343,556.3818082627848,305.75895323953864,12.65402309902645,"[True, False, True, False, False]",2047.625621794515,True
2344,555.2681547637512,304.4617327530103,12.822598693129136,"[True, False, True, False, False]",2047.625621794515,True
2345,554.112914022997,303.176446689035,12.961209655672517,"[True, False, False, False, False]",2049.725994918384,True
2346,552.9168538165533,301.9017494381879,13.109804987297851,"[True, False, False, False, False]",2051.826467344665,True
2347,551.6807039933136,300.6363643394757,13.267298260630456,"[True, False, False, False, False]",2053.926513742439,True
2348,550.4051584008718,299.3790801772828,13.432707332777701,"[True, False, False, False, False]",2053.926513742439,True
2349,549.0908767135276,298.1287478562737,13.605147325514977,"[True, False, False, False, False]",2056.0256716598833,True
2350,547.7384861674311,296.88427724521006,13.783823312752938,"[True, False, False, False, False]",2058.123584608208,True
2351,546.348583207582,295.6446341811026,13.968022962664724,"[True, False, False, False, False]",2060.2200389824498,True
2352,544.9217350511618,294.40883762555245,14.157109321314447,"[True, False, False, False, False]",2062.3150075287076,True
2353,543.4584811714502,293.17595696555054,14.350513872480354,"[True, False, False, False, False]",2064.408668436989,True
2354,541.9593347063584,291.94510945139695,14.547729965113671,"[True, False, False, False, False]",2064.408668436989,True
2355,540.4247837954098,290.7154577647744,14.748306665165327,"[True, False, False, False, False]",2066.501383208254,True
2356,538.8552928488032,289.4862077103636,14.951843061504848,"[True, False, False, False, False]",2068.593648132777,True
2357,537.2513037520079,288.25660602472544,15.157983035281724,"[True, False, False, False, False]",2070.6860134721455,True
2358,535.6132370091658,287.02593829649186,15.366410487221634,"[True, False, False, False, False]",2072.7790007877925,True
2359,533.9414928284102,285.79352699221164,15.576845006946993,"[True, False, False, False, False]",2074.8730305278223,True
2360,532.23645215205,284.55872958248364,15.789037961514634,"[True, False, False, False, False]",2076.9683867304793,True
2361,530.4984776344221,283.3209367632828,16.002768976160755,"[True, False, False, False, False]",2079.065213728872,True
2362,528.7279145700693,282.0795707676431,16.217842778061552,"[True, False, False, False, False]",2079.065213728872,True
2363,526.9250917747672,280.83408376310723,16.434086373212722,"[True, False, False, False, False]",2081.163538984021,True
2364,525.090322421796,279.58395633058683,16.65134652687304,"[True, False, False, False, False]",2083.263307040646,True
2365,523.2239048357301,278.32869602049607,16.869487519073445,"[True, False, False, False, False]",2085.364419636135,True
2366,521.3261232459038,277.0678359822349,17.08838914821044,"[True, False, True, False, False]",2087.4667670739514,True
2367,519.3929227192386,275.8123348096797,17.288349985480288,"[True, False, True, False, False]",2089.570238070754,True
2368,517.422030689076,274.5732883746326,17.460108670347136,"[True, False, True, False, False]",2091.674714047835,True
2369,515.4129172822608,273.3616651324598,17.596361140474865,"[True, False, False, False, False]",2093.7800698667497,True
2370,513.3660615497166,272.17569645439164,17.742121641884147,"[True, False, False, False, False]",2095.8861636787988,True
2371,511.2819193766564,271.0137038584246,17.896382056768875,"[True, False, False, False, False]",2100.0999042082262,True
2372,509.1609246584639,269.874094429625,18.05823119163466,"[True, False, False, False, False]",2102.207191095236,True
2373,507.0034904168422,268.75535647308175,18.22684731738308,"[True, False, False, False, False]",2104.314514749581,True
2374,504.8100098592619,267.6560553876892,18.401490852552474,"[True, False, False, False, False]",2106.4217066579,True
2375,502.5808573845904,266.57482974954223,18.58149730297687,"[True, False, False, True, False]",2108.528617975271,True
2376,500.31855684808045,265.49755232782405,18.792746813520395,"[True, False, False, True, False]",2110.6351247256684,True
2377,498.02755490574873,264.4110540623916,19.016853614787184,"[True, False, False, False, False]",2114.8465856391153,True
2378,495.7079406185811,263.3151938672008,19.240854983231916,"[True, False, True, False, False]",2116.9514539144598,True
2379,493.35551257050713,262.2225414313249,19.45351247251318,"[True, False, False, False, False]",2119.0557454843515,True
2380,490.9705242706293,261.13244159220517,19.667292271724115,"[True, False, False, False, False]",2123.2627773415156,True
2381,488.5532174805317,260.0442728633075,19.882050589040112,"[True, False, False, True, False]",2125.365668045793,True
2382,486.1084131147793,258.9444666767135,20.1059348069566,"[True, False, False, True, False]",2127.4682710786537,True
2383,483.64270060226204,257.82075893069805,20.322726754109674,"[True, False, False, False, False]",2131.673020581733,True
2384,481.1558347756827,256.67364512958915,20.540104887895993,"[True, False, False, False, False]",2133.775328976246,True
2385,478.64758396808367,255.50359618105082,20.757984894699675,"[True, False, False, False, False]",2137.9798899361326,True
2386,476.1901455972275,254.3449070643181,20.376775128519387,"[True, False, False, True, True]",2140.081943730177,True
2387,473.7912100768227,253.18722038914694,19.9775140189474,"[True, False, False, True, True]",2142.183545990681,True
2388,471.45913743013006,252.02269014896268,19.549974678340487,"[True, False, False, True, True]",2146.383903989262,True
2389,469.1312073142706,250.8099580716102,19.686575286518877,"[True, False, False, False, False]",2148.481723510952,True
2390,466.80611668669417,249.55044678886077,19.83238133084888,"[True, False, False, False, False]",2152.670160337242,True
2391,464.5527992335845,248.2837956397244,19.386948267918797,"[True, False, False, True, True]",2154.7599466550746,True
2392,462.3801453997637,247.00617037713982,18.903498178064687,"[True, False, False, True, True]",2156.846424430743,True
2393,460.29676819628224,245.71598215709537,18.378896854842232,"[True, False, False, True, True]",2161.009360684929,True
2394,458.310722983916,244.41369060861317,17.812048198708936,"[True, False, False, True, True]",2163.086173894656,True
2395,456.42926714664924,243.10157580364447,17.203504723062164,"[True, False, False, True, True]",2167.2323502375825,True
2396,454.5934351790025,241.7372803539587,17.15448734792197,"[True, False, False, False, False]",2169.3027764930607,True
2397,452.8003199102875,240.32205272329432,17.132422574145064,"[True, False, False, False, False]",2171.3722675889594,True
2398,451.0471623256695,238.85707907528226,17.135012356440708,"[True, False, False, True, False]",2175.511325828283,True
2399,449.4042473199384,237.39580709336516,16.490597641294425,"[True, False, False, True, True]",2177.5823664557856,True
2400,447.8762509669425,235.9437395665292,15.809304344147986,"[True, False, False, True, True]",2179.6553176553566,True
2401,446.4090831780233,234.45171069043238,15.694064043361127,"[True, False, False, False, False]",2181.7306946185063,True
2402,444.999430014453,232.9202346081453,15.61106764639054,"[True, False, False, False, False]",2183.808813293103,True
2403,443.6441460646695,231.34980055698534,15.557859597774948,"[True, False, False, True, False]",2185.8897603903606,True
2404,442.35051499043533,229.74477457778423,15.460899826500363,"[True, False, False, True, False]",2187.973402365624,True
2405,441.1249219155298,228.11045472006572,15.321088008710518,"[True, False, False, False, False]",2190.0594055729284,True
2406,439.963942669117,226.44679383293283,15.215280810297456,"[True, False, False, False, False]",2192.147313092478,True
2407,438.86432700251186,224.75374838897807,15.14100752217608,"[True, False, False, False, False]",2194.236612918153,True
2408,437.82298975395537,223.03127829922767,15.095855863001667,"[True, False, False, False, False]",2196.326803887524,True
2409,436.8370024622195,221.2793467374872,15.07749072052072,"[True, False, False, True, False]",2198.417464383694,True
2410,435.91301308143045,219.50309953492797,15.016510601604006,"[True, False, False, True, False]",2200.5082854379853,True
2411,435.05667862693,217.70848722211068,14.913391310647562,"[True, False, False, False, False]",2202.5991075450397,True
2412,434.2648500188295,215.89493409670106,14.84160270776115,"[True, False, False, False, False]",2204.6898981190975,True
2413,433.5345379202663,214.06189490896344,14.798753289087907,"[True, False, False, False, False]",2206.780742939645,True
2414,432.8629046226422,212.2088533138031,14.782525570510312,"[True, False, False, False, False]",2208.8717938984387,True
2415,432.24725634309175,210.33532040144578,14.790692892871036,"[True, False, False, True, False]",2210.9632116874905,True
2416,431.69351894373364,208.44723732664187,14.757062979146584,"[True, False, False, True, False]",2213.0551173772205,True
2417,431.206535572763,206.55121161276443,14.681748193245113,"[True, False, False, False, False]",2215.147536863491,True
2418,430.78345041161214,204.6462074050002,14.635653975538087,"[True, False, False, False, False]",2217.2403796148246,True
2419,430.4215522890676,202.73124262143313,14.616459763018579,"[True, False, False, False, False]",2219.333439853578,True
2420,430.11826733352746,200.80538622045998,14.621931680876752,"[True, False, False, False, False]",2219.333439853578,True
2421,429.87115199852315,198.86775560702208,14.649937168451956,"[True, False, False, False, False]",2221.4264164003075,True
2422,429.6778864425447,196.9175141706011,14.698456364349283,"[True, False, False, False, False]",2223.518956445322,True
2423,429.53626824517085,194.95386894828547,14.765590162721526,"[True, False, False, False, False]",2225.6107161368386,True
2424,429.4442064424188,192.9760684065537,14.849565066358746,"[True, False, False, True, False]",2227.7014172386175,True
2425,429.4076989693227,190.99061974984068,14.893382019440553,"[True, False, False, True, False]",2229.79089996642,True
2426,429.43156315681176,189.0046773275694,14.895643498224448,"[True, False, False, False, False]",2231.87915058463,True
2427,429.5134974606235,187.0169406220284,14.920684880029993,"[True, False, False, False, False]",2233.966315005384,True
2428,429.6513166426751,185.02617624228677,14.966469290405659,"[True, False, False, False, False]",2236.0526932135904,True
2429,429.84294586319925,183.03121451330531,15.03108165692315,"[True, False, False, False, False]",2238.1387134226743,True
2430,430.0864150729992,181.03094623832152,15.112733425047121,"[True, False, False, False, False]",2240.2248881289497,True
2431,430.37985369057685,179.02431962570608,15.209764393039064,"[True, False, False, False, False]",2242.311769740684,True
2432,430.72148554966213,177.01033737193583,15.320642041619926,"[True, False, False, False, False]",2244.3999026235115,True
2433,431.10962410340784,174.9880538927522,15.443958783239813,"[True, False, False, False, False]",2244.3999026235115,True
2434,431.54266787221076,172.95657269497764,15.578427564964413,"[True, False, False, False, False]",2246.4897710914806,True
2435,432.0190961227831,170.91504388184438,15.722876238774349,"[True, False, False, False, False]",2248.5817661741357,True
2436,432.53746476672677,168.86266178505312,15.876241073590073,"[True, False, False, False, False]",2250.67615309995,True
2437,433.09640246745977,166.7986627171239,16.037559733213012,"[True, False, False, False, False]",2252.773069269792,True
2438,433.69460694491005,164.7223228379282,16.20596399034551,"[True, False, False, True, False]",2254.872519567941,True
2439,434.339065936076,162.64118576620885,16.339777026326892,"[True, False, False, True, False]",2256.9743820547656,True
