model_name,x,y,speed,progress,thr,rev,brk,time
ppo_T3,438.2433591636911,223.2608987836932,47.96756902484843,2196.326803887524,1.0,0.0,0.0,36.83999999999939
ppo_T3,437.30599171216994,221.59865876453455,47.708094311025704,2198.417464383694,1.0,0.0,0.0,36.87999999999939
ppo_T3,436.42771264720994,219.9117296361085,47.54671387356416,2200.5082854379853,1.0,0.0,0.0,36.91999999999939
ppo_T3,435.6056808882105,218.19983750845023,47.475723201061,2202.59910754504,1.0,0.0,0.0,36.95999999999939
ppo_T3,434.8371995529779,216.46272362768272,47.487683912226856,2204.689898119097,1.0,0.0,0.0,36.99999999999939
ppo_T3,434.12838619494096,214.70571346977255,47.3649466346885,2206.780742939645,1.0,0.0,0.0,37.03999999999939
ppo_T3,433.4843705797319,212.934845148017,47.10845681530077,2208.8717938984387,1.0,0.0,0.0,37.07999999999939
ppo_T3,432.9022747563312,211.1493406840683,46.94985182618533,2208.8717938984387,1.0,0.0,0.0,37.119999999999386
ppo_T3,432.3793666426117,209.3484628064573,46.881459724649346,2210.9632116874905,1.0,0.0,0.0,37.159999999999386
ppo_T3,431.9130526154637,207.53151288173552,46.895867360978414,2213.0551173772205,1.0,0.0,0.0,37.199999999999385
ppo_T3,431.5008704773413,205.69782895071583,46.98597446224627,2215.147536863491,1.0,0.0,0.0,37.23999999999938
ppo_T3,431.1404827801085,203.8467838644732,47.14503687836407,2217.2403796148246,1.0,0.0,0.0,37.27999999999938
ppo_T3,430.8375965351139,201.98438303142893,47.171740350626315,2219.333439853578,1.0,0.0,0.0,37.31999999999938
ppo_T3,430.5898254989872,200.1097652079046,47.2730266022451,2221.4264164003075,1.0,0.0,0.0,37.35999999999938
ppo_T3,430.3949042216569,198.2221140518932,47.442209523451645,2223.518956445322,1.0,0.0,0.0,37.39999999999938
ppo_T3,430.2506819103932,196.3206558411337,47.67299682689058,2225.6107161368386,1.0,0.0,0.0,37.43999999999938
ppo_T3,430.15511660555694,194.40465730710855,47.9595083760436,2225.6107161368386,1.0,0.0,0.0,37.47999999999938
ppo_T3,430.1062696522204,192.47342357907436,48.29628438831582,2227.701417238617,1.0,0.0,0.0,37.51999999999938
ppo_T3,430.1102764222158,190.53324994202583,48.50444435889166,2229.79089996642,1.0,0.0,0.0,37.55999999999938
ppo_T3,430.1651032416584,188.58320647046,48.77035165655749,2231.87915058463,1.0,0.0,0.0,37.599999999999376
ppo_T3,430.2688192262605,186.62241158634745,49.08839974362542,2233.966315005384,1.0,0.0,0.0,37.639999999999375
ppo_T3,430.4195910600369,184.6500296021953,49.45340507278195,2236.0526932135904,1.0,0.0,0.0,37.679999999999374
ppo_T3,430.6232788551856,182.672925349806,49.689221307974115,2238.1387134226743,1.0,0.0,0.0,37.719999999999374
ppo_T3,430.8779581704927,180.69001597117668,49.979940710632384,2240.2248881289497,1.0,0.0,0.0,37.75999999999937
ppo_T3,431.1818017154058,178.7002746756905,50.320170674568594,2242.311769740684,1.0,0.0,0.0,37.79999999999937
ppo_T3,431.5330744152701,176.70272789104678,50.70494099758921,2244.3999026235115,1.0,0.0,0.0,37.83999999999937
ppo_T3,431.93012872724825,174.6964525589246,51.12969315220892,2246.4897710914806,1.0,0.0,0.0,37.87999999999937
ppo_T3,432.3714001941928,172.68057356802748,51.590264424839106,2248.581766174136,1.0,0.0,0.0,37.91999999999937
ppo_T3,432.8554032243801,170.65426131753006,52.0828682830692,2250.67615309995,1.0,0.0,0.0,37.95999999999937
ppo_T3,433.3807270856345,168.61672940430222,52.604072184487165,2252.773069269792,1.0,0.0,0.0,37.99999999999937
ppo_T3,433.94603210294986,166.56723242762305,53.1507738655974,2254.872519567941,1.0,0.0,0.0,38.03999999999937
ppo_T3,434.5500460492716,164.50506390541585,53.72017696669724,2256.9743820547656,1.0,0.0,0.0,38.079999999999366
ppo_T3,435.1997819356088,162.43771993538417,54.17603144161632,2259.0784380399846,1.0,0.0,0.0,38.119999999999365
ppo_T3,435.893782972504,160.3642175848982,54.66402745797755,2261.184392610004,1.0,0.0,0.0,38.15999999999936
ppo_T3,436.6306656826961,158.2836248509821,55.18073856091234,2263.2919004831897,1.0,0.0,0.0,38.19999999999936
ppo_T3,437.4091161774147,156.19505807229015,55.723067271235394,2265.40059767238,1.0,0.0,0.0,38.23999999999936
ppo_T3,438.2278866218391,154.09767947255523,56.28822052219789,2267.5101288195583,1.0,0.0,0.0,38.27999999999936
ppo_T3,439.0857918801103,151.99069482883078,56.87368526535372,2269.6201729015274,1.0,0.0,0.0,38.31999999999936
ppo_T3,439.9817063307771,149.87335125818674,57.47720471555006,2271.730462944554,1.0,0.0,0.0,38.35999999999936
ppo_T3,440.9145608440162,147.74493511684184,58.09675557640924,2273.8407952489188,1.0,0.0,0.0,38.39999999999936
ppo_T3,441.8916268738036,145.61391650057158,58.60833115615289,2275.9510267511228,1.0,0.0,0.0,38.43999999999936
ppo_T3,442.9186081435778,143.48949631861086,58.9907388811433,2278.061070711175,1.0,0.0,0.0,38.47999999999936
ppo_T3,443.9940257818205,141.37026017871534,59.412145818861426,2280.17087524624,1.0,0.0,0.0,38.51999999999936
ppo_T3,445.1164751982279,139.25486640312005,59.86852009936303,2282.280403902864,1.0,0.0,0.0,38.55999999999936
ppo_T3,446.284622310902,137.14204233395324,60.35619906076084,2286.4984996371954,1.0,0.0,0.0,38.59999999999936
ppo_T3,447.49719996519946,135.0305808263357,60.87186473369742,2288.606984867259,1.0,0.0,0.0,38.63999999999936
ppo_T3,448.7530045345019,132.919336919631,61.41251882697929,2290.715036895285,1.0,0.0,0.0,38.67999999999935
ppo_T3,450.0508926936674,130.8072246777972,61.975457823068105,2292.822623205725,1.0,0.0,0.0,38.71999999999935
ppo_T3,451.3477353110492,128.76120055972464,60.55996752183075,2294.929737312409,1.0,0.0,1.0,38.75999999999935
ppo_T3,452.68395111363145,126.71163385628728,61.16676151569948,2297.0364066715606,1.0,0.0,0.0,38.79999999999935
ppo_T3,454.0215709623265,124.73529668902786,59.661207341506135,2299.1426967511256,1.0,0.0,1.0,38.83999999999935
ppo_T3,455.3627692375959,122.84061547123036,58.03355565242176,2301.248704260473,1.0,0.0,1.0,38.87999999999935
ppo_T3,456.75064247980765,120.9587712814782,58.456873478185116,2305.460314774031,1.0,0.0,0.0,38.91999999999935
ppo_T3,458.1840418402852,119.08822398966582,58.915091962523576,2307.5661038646813,1.0,0.0,0.0,38.95999999999935
ppo_T3,459.6618758540732,117.2275124147042,59.404550212424425,2309.6719386285017,1.0,0.0,0.0,38.99999999999935
ppo_T3,461.13316975596894,115.43766812536492,57.9237015706661,2311.7777857491355,1.0,0.0,1.0,39.03999999999935
ppo_T3,462.6462945555291,113.65405295416735,58.4745122786957,2313.883538980725,1.0,0.0,0.0,39.07999999999935
ppo_T3,464.1527997373426,111.94776059539925,56.90447849478452,2315.9890103476405,1.0,0.0,1.0,39.119999999999344
ppo_T3,465.7058255468748,110.2670647964349,57.209196888096514,2318.0939388534266,1.0,0.0,0.0,39.15999999999934
ppo_T3,467.2509783445683,108.68039543535969,55.368181462792975,2320.197996243658,1.0,0.0,1.0,39.19999999999934
ppo_T3,468.785205804176,107.1823052170229,53.60811622372825,2322.300773395997,1.0,0.0,1.0,39.23999999999934
ppo_T3,470.3631329395183,105.72359317434572,53.72205592154919,2324.401785587156,1.0,0.0,0.0,39.27999999999934
ppo_T3,471.9824957325745,104.31313802516642,53.68728657338948,2326.5004483109856,1.0,0.0,0.0,39.31999999999934
ppo_T3,473.5820297846132,103.00024066866956,51.73374534774096,2328.596054287081,1.0,0.0,1.0,39.35999999999934
ppo_T3,475.1593108650637,101.77856891758616,49.87670720225087,2330.68773424502,1.0,0.0,1.0,39.39999999999934
