model_name,x,y,speed,progress,thr,brk,rev
ppo_T1,259.1383629141855,515.4524707907303,102.63870697665725,221.48995908678825,1.0,0.0,0.0
ppo_T1,255.08609005822223,515.355229036688,101.33598588947213,225.7137592303495,1.0,1.0,0.0
ppo_T1,251.01036795274254,515.2241431750076,101.94573980869718,229.93990489004847,1.0,0.0,0.0
ppo_T1,246.91096971050067,515.060692631153,102.56638712555339,234.16718005825373,1.0,0.0,0.0
ppo_T1,242.90613447710487,514.8920303534011,100.20963093243861,238.39444690323938,0.0,1.0,0.0
ppo_T1,238.95320384042313,514.7158943444714,98.92132136216541,240.50772602208238,1.0,1.0,0.0
ppo_T1,234.97222285478787,514.5294881987047,99.63356882587613,244.73282518153025,1.0,0.0,0.0
ppo_T1,230.96318096243326,514.3332130954483,100.34609113840892,248.9550171485438,1.0,0.0,0.0
ppo_T1,226.92606929034028,514.1274499305737,101.05879827162676,253.1735813099119,1.0,0.0,0.0
ppo_T1,222.9832271149574,513.9198655916396,98.70757214415187,257.3887304257384,0.0,1.0,0.0
ppo_T1,219.0121918729265,513.7036397420026,99.42294287381101,261.60170331243944,1.0,0.0,0.0
ppo_T1,215.09277670183002,513.4834556541388,98.13987567488081,265.8143907026294,1.0,1.0,0.0
ppo_T1,211.15570974336075,513.2562552335722,98.59042887932898,270.0287964381487,1.0,0.0,1.0
ppo_T1,207.27016355149695,513.0260490813371,97.30899265238243,274.24643501245623,1.0,1.0,0.0
ppo_T1,203.3987735534637,512.791901075683,96.9616090439393,276.35666922698994,0.0,0.0,0.0
ppo_T1,199.5787868335932,512.5555906913382,95.68222515747219,280.57976087182055,1.0,1.0,0.0
ppo_T1,195.81012857056396,512.317550313553,94.40421178685152,284.80554472533447,1.0,1.0,0.0
ppo_T1,192.13523395044595,512.0815293184859,92.0616518259799,289.0329359463087,0.0,1.0,0.0
ppo_T1,188.51149031593258,511.84455541968146,90.78709488891678,291.14695913428136,1.0,1.0,0.0
ppo_T1,184.98133524277117,511.6103510224143,88.44788910803142,295.3750214248508,0.0,1.0,0.0
ppo_T1,181.54466703831804,511.3792515277654,86.11074019803694,299.601517826048,0.0,1.0,0.0
ppo_T1,178.07912557717586,511.14280720965854,86.83995168721509,301.7128472282399,1.0,0.0,0.0
ppo_T1,174.66447160216802,510.9066198933617,85.57031544808717,305.9244273442207,1.0,1.0,0.0
ppo_T1,171.34314624843165,510.674371722213,83.2358896389275,308.01842613280104,0.0,1.0,0.0
ppo_T1,168.11505388515343,510.44632081466176,80.9034436932773,312.15120778416264,0.0,1.0,0.0
ppo_T1,164.93759763176513,510.2192843203078,79.63892661555688,316.1270424426183,1.0,1.0,0.0
ppo_T1,161.73098694179976,509.98777873583884,80.37391893767698,318.00630640059296,1.0,0.0,0.0
ppo_T1,158.57496453379244,509.7576732773508,79.1099944771137,321.39855876907905,1.0,1.0,0.0
ppo_T1,155.46947398167651,509.5291643961923,77.84715745472624,325.0024314186101,1.0,1.0,0.0
ppo_T1,152.33474008659465,509.2965607474324,78.5837970353605,325.9906033650447,1.0,0.0,0.0
ppo_T1,149.29299554118498,509.06933231232097,76.25550242954873,325.9906033650447,0.0,1.0,0.0
ppo_T1,146.23256043080528,508.8391021318844,76.7270690533526,340.7778439684817,1.0,0.0,1.0
ppo_T1,143.22253321178698,508.61105549188824,75.46633822955684,340.7778439684817,1.0,1.0,0.0
ppo_T1,140.3053604614511,508.3888134327694,73.14065382938377,340.7778439684817,0.0,1.0,0.0
ppo_T1,137.48095672589065,508.1725079012228,70.81686127092871,342.7167482527331,0.0,1.0,0.0
ppo_T1,134.70673935380202,507.9587743758471,69.56096268502485,345.36938618281954,1.0,1.0,0.0
ppo_T1,132.0251561808225,507.75122079960806,67.2400866327913,348.7605843889425,0.0,1.0,0.0
ppo_T1,129.43612397316193,507.54995345822624,64.9210882293399,350.6388301073995,0.0,1.0,0.0
ppo_T1,126.93956014987288,507.3550713175659,62.60396339541925,352.5970388662521,0.0,1.0,0.0
ppo_T1,124.53538274680515,507.1666664776446,60.28870835989543,356.6621490587106,0.0,1.0,0.0
ppo_T1,122.11194337744568,506.975959402699,60.77328548278697,358.7370127106125,1.0,0.0,1.0
ppo_T1,119.7011296763305,506.7856092251646,60.45791868922187,360.826235444619,0.0,0.0,0.0
ppo_T1,117.38261638516217,506.6019452307845,58.14441258708697,362.92367077726976,0.0,1.0,0.0
ppo_T1,115.11382757873676,506.42152269606146,56.89878590091527,365.0255010705461,1.0,1.0,0.0
